Drug ID,Drug Name,Interacts With Generic Name,Interaction Link
240,Eplerenone,idelalisib,https://www.drugs.com/drug-interactions/eplerenone-with-idelalisib-997-0-3546-0.html
240,Eplerenone,cobicistat,https://www.drugs.com/drug-interactions/cobicistat-with-eplerenone-3565-0-997-0.html
240,Eplerenone,potassium acid phosphate,https://www.drugs.com/drug-interactions/eplerenone-with-potassium-acid-phosphate-997-0-1905-0.html
240,Eplerenone,amprenavir,https://www.drugs.com/drug-interactions/amprenavir-with-eplerenone-199-0-997-0.html
240,Eplerenone,delavirdine,https://www.drugs.com/drug-interactions/delavirdine-with-eplerenone-794-0-997-0.html
240,Eplerenone,potassium gluconate,https://www.drugs.com/drug-interactions/eplerenone-with-potassium-gluconate-997-0-1916-0.html
240,Eplerenone,nelfinavir,https://www.drugs.com/drug-interactions/eplerenone-with-nelfinavir-997-0-1700-0.html
240,Eplerenone,ciprofloxacin,https://www.drugs.com/drug-interactions/ciprofloxacin-with-eplerenone-672-0-997-0.html
240,Eplerenone,nefazodone,https://www.drugs.com/drug-interactions/eplerenone-with-nefazodone-997-0-1698-0.html
240,Eplerenone,telithromycin,https://www.drugs.com/drug-interactions/eplerenone-with-telithromycin-997-0-2151-0.html
240,Eplerenone,potassium acetate,https://www.drugs.com/drug-interactions/eplerenone-with-potassium-acetate-997-0-1903-0.html
240,Eplerenone,potassium chloride,https://www.drugs.com/drug-interactions/eplerenone-with-potassium-chloride-997-0-1912-0.html
240,Eplerenone,verapamil,https://www.drugs.com/drug-interactions/eplerenone-with-verapamil-997-0-2297-0.html
240,Eplerenone,fosamprenavir,https://www.drugs.com/drug-interactions/eplerenone-with-fosamprenavir-997-0-1137-0.html
240,Eplerenone,letermovir,https://www.drugs.com/drug-interactions/eplerenone-with-letermovir-997-0-3873-0.html
240,Eplerenone,lvp solution with potassium,https://www.drugs.com/drug-interactions/eplerenone-with-lvp-solution-with-potassium-997-0-1499-0.html
240,Eplerenone,berotralstat,https://www.drugs.com/drug-interactions/berotralstat-with-eplerenone-4224-0-997-0.html
240,Eplerenone,itraconazole,https://www.drugs.com/drug-interactions/eplerenone-with-itraconazole-997-0-1406-0.html
240,Eplerenone,clarithromycin,https://www.drugs.com/drug-interactions/clarithromycin-with-eplerenone-685-0-997-0.html
240,Eplerenone,lonafarnib,https://www.drugs.com/drug-interactions/eplerenone-with-lonafarnib-997-0-4203-0.html
240,Eplerenone,potassium citrate,https://www.drugs.com/drug-interactions/eplerenone-with-potassium-citrate-997-0-1914-0.html
240,Eplerenone,potassium iodide,https://www.drugs.com/drug-interactions/eplerenone-with-potassium-iodide-997-0-1917-0.html
241,Ergocalciferol,calcitriol,https://www.drugs.com/drug-interactions/calcitriol-with-ergocalciferol-461-0-1003-0.html
241,Ergocalciferol,calcifediol,https://www.drugs.com/drug-interactions/calcifediol-with-ergocalciferol-458-0-1003-0.html
241,Ergocalciferol,cholecalciferol,https://www.drugs.com/drug-interactions/cholecalciferol-with-ergocalciferol-646-0-1003-0.html
241,Ergocalciferol,dihydrotachysterol,https://www.drugs.com/drug-interactions/dihydrotachysterol-with-ergocalciferol-887-0-1003-0.html
241,Ergocalciferol,doxercalciferol,https://www.drugs.com/drug-interactions/doxercalciferol-with-ergocalciferol-937-0-1003-0.html
241,Ergocalciferol,paricalcitol,https://www.drugs.com/drug-interactions/ergocalciferol-with-paricalcitol-1003-0-1798-0.html
241,Ergocalciferol,erdafitinib,https://www.drugs.com/drug-interactions/erdafitinib-with-ergocalciferol-4007-0-1003-0.html
241,Ergocalciferol,phenytoin,https://www.drugs.com/drug-interactions/ergocalciferol-with-phenytoin-1003-0-1863-0.html
241,Ergocalciferol,magaldrate,https://www.drugs.com/drug-interactions/ergocalciferol-with-magaldrate-1003-0-1505-0.html
241,Ergocalciferol,magnesium sulfate,https://www.drugs.com/drug-interactions/ergocalciferol-with-magnesium-sulfate-1003-0-1519-0.html
241,Ergocalciferol,sucralfate,https://www.drugs.com/drug-interactions/ergocalciferol-with-sucralfate-1003-0-2118-0.html
241,Ergocalciferol,dexamethasone,https://www.drugs.com/drug-interactions/dexamethasone-with-ergocalciferol-810-0-1003-0.html
241,Ergocalciferol,pemigatinib,https://www.drugs.com/drug-interactions/ergocalciferol-with-pemigatinib-1003-0-4145-0.html
241,Ergocalciferol,magnesium chloride,https://www.drugs.com/drug-interactions/ergocalciferol-with-magnesium-chloride-1003-0-1510-0.html
241,Ergocalciferol,polythiazide,https://www.drugs.com/drug-interactions/ergocalciferol-with-polythiazide-1003-0-1897-0.html
241,Ergocalciferol,st. john's wort,https://www.drugs.com/drug-interactions/ergocalciferol-with-st-john-s-wort-1003-0-2106-0.html
241,Ergocalciferol,magnesium hydroxide,https://www.drugs.com/drug-interactions/ergocalciferol-with-magnesium-hydroxide-1003-0-1513-0.html
241,Ergocalciferol,benzthiazide,https://www.drugs.com/drug-interactions/benzthiazide-with-ergocalciferol-362-0-1003-0.html
241,Ergocalciferol,orlistat,https://www.drugs.com/drug-interactions/ergocalciferol-with-orlistat-1003-0-1756-0.html
241,Ergocalciferol,aluminum carbonate,https://www.drugs.com/drug-interactions/aluminum-carbonate-with-ergocalciferol-138-0-1003-0.html
241,Ergocalciferol,fludrocortisone,https://www.drugs.com/drug-interactions/ergocalciferol-with-fludrocortisone-1003-0-1100-0.html
241,Ergocalciferol,magnesium amino acids chelate,https://www.drugs.com/drug-interactions/ergocalciferol-with-magnesium-amino-acids-chelate-1003-0-1507-0.html
241,Ergocalciferol,hydrocortisone,https://www.drugs.com/drug-interactions/ergocalciferol-with-hydrocortisone-1003-0-2379-0.html
241,Ergocalciferol,mitotane,https://www.drugs.com/drug-interactions/ergocalciferol-with-mitotane-1003-0-1643-0.html
241,Ergocalciferol,butalbital,https://www.drugs.com/drug-interactions/butalbital-with-ergocalciferol-2338-0-1003-0.html
242,Erleada,doravirine,https://www.drugs.com/drug-interactions/doravirine-with-erleada-3956-0-3893-18785.html
242,Erleada,trabectedin,https://www.drugs.com/drug-interactions/erleada-with-trabectedin-3893-18785-3699-0.html
242,Erleada,ritonavir,https://www.drugs.com/drug-interactions/erleada-with-ritonavir-3893-18785-2021-0.html
242,Erleada,vonoprazan,https://www.drugs.com/drug-interactions/erleada-with-vonoprazan-3893-18785-4558-0.html
242,Erleada,vemurafenib,https://www.drugs.com/drug-interactions/erleada-with-vemurafenib-3893-18785-3338-0.html
242,Erleada,osimertinib,https://www.drugs.com/drug-interactions/erleada-with-osimertinib-3893-18785-3709-0.html
242,Erleada,etrasimod,https://www.drugs.com/drug-interactions/erleada-with-etrasimod-3893-18785-4550-0.html
242,Erleada,irinotecan,https://www.drugs.com/drug-interactions/erleada-with-irinotecan-3893-18785-1384-0.html
242,Erleada,abemaciclib,https://www.drugs.com/drug-interactions/abemaciclib-with-erleada-3867-0-3893-18785.html
242,Erleada,lazertinib,https://www.drugs.com/drug-interactions/erleada-with-lazertinib-3893-18785-4636-0.html
242,Erleada,quetiapine,https://www.drugs.com/drug-interactions/erleada-with-quetiapine-3893-18785-1979-0.html
242,Erleada,tamoxifen,https://www.drugs.com/drug-interactions/erleada-with-tamoxifen-3893-18785-2145-0.html
242,Erleada,escitalopram,https://www.drugs.com/drug-interactions/erleada-with-escitalopram-3893-18785-1013-0.html
242,Erleada,lonafarnib,https://www.drugs.com/drug-interactions/erleada-with-lonafarnib-3893-18785-4203-0.html
242,Erleada,zuranolone,https://www.drugs.com/drug-interactions/erleada-with-zuranolone-3893-18785-4525-0.html
242,Erleada,cabazitaxel,https://www.drugs.com/drug-interactions/cabazitaxel-with-erleada-3241-0-3893-18785.html
242,Erleada,pemigatinib,https://www.drugs.com/drug-interactions/erleada-with-pemigatinib-3893-18785-4145-0.html
242,Erleada,ceritinib,https://www.drugs.com/drug-interactions/ceritinib-with-erleada-3527-0-3893-18785.html
242,Erleada,anagrelide,https://www.drugs.com/drug-interactions/anagrelide-with-erleada-204-0-3893-18785.html
242,Erleada,gatifloxacin,https://www.drugs.com/drug-interactions/erleada-with-gatifloxacin-3893-18785-1161-0.html
242,Erleada,acalabrutinib,https://www.drugs.com/drug-interactions/acalabrutinib-with-erleada-3871-0-3893-18785.html
242,Erleada,drospirenone,https://www.drugs.com/drug-interactions/drospirenone-with-erleada-4018-0-3893-18785.html
242,Erleada,repotrectinib,https://www.drugs.com/drug-interactions/erleada-with-repotrectinib-3893-18785-4564-0.html
242,Erleada,ibrexafungerp,https://www.drugs.com/drug-interactions/erleada-with-ibrexafungerp-3893-18785-4271-0.html
242,Erleada,fruquintinib,https://www.drugs.com/drug-interactions/erleada-with-fruquintinib-3893-18785-4559-0.html
243,Ertapenem,tramadol,https://www.drugs.com/drug-interactions/ertapenem-with-tramadol-1008-0-2221-0.html
243,Ertapenem,bupropion,https://www.drugs.com/drug-interactions/bupropion-with-ertapenem-440-0-1008-0.html
243,Ertapenem,divalproex sodium,https://www.drugs.com/drug-interactions/divalproex-sodium-with-ertapenem-918-0-1008-0.html
243,Ertapenem,mycophenolate mofetil,https://www.drugs.com/drug-interactions/ertapenem-with-mycophenolate-mofetil-1008-0-1671-0.html
243,Ertapenem,bcg,https://www.drugs.com/drug-interactions/bcg-with-ertapenem-324-0-1008-0.html
243,Ertapenem,mycophenolic acid,https://www.drugs.com/drug-interactions/ertapenem-with-mycophenolic-acid-1008-0-1672-0.html
243,Ertapenem,"cholera vaccine, live",https://www.drugs.com/drug-interactions/cholera-vaccine-live-with-ertapenem-3772-0-1008-0.html
243,Ertapenem,metrizamide,https://www.drugs.com/drug-interactions/ertapenem-with-metrizamide-1008-0-1616-0.html
243,Ertapenem,iopamidol,https://www.drugs.com/drug-interactions/ertapenem-with-iopamidol-1008-0-1373-0.html
243,Ertapenem,"typhoid vaccine, live",https://www.drugs.com/drug-interactions/ertapenem-with-typhoid-vaccine-live-1008-0-2271-0.html
243,Ertapenem,iomeprol,https://www.drugs.com/drug-interactions/ertapenem-with-iomeprol-1008-0-4376-0.html
243,Ertapenem,iohexol,https://www.drugs.com/drug-interactions/ertapenem-with-iohexol-1008-0-1372-0.html
243,Ertapenem,valproic acid,https://www.drugs.com/drug-interactions/ertapenem-with-valproic-acid-1008-0-2286-0.html
243,Ertapenem,"fecal microbiota spores, live",https://www.drugs.com/drug-interactions/ertapenem-with-fecal-microbiota-spores-live-1008-0-4470-0.html
243,Ertapenem,ethinyl estradiol,https://www.drugs.com/drug-interactions/ertapenem-with-ethinyl-estradiol-1008-0-1039-0.html
243,Ertapenem,toripalimab,https://www.drugs.com/drug-interactions/ertapenem-with-toripalimab-1008-0-4486-0.html
243,Ertapenem,tremelimumab,https://www.drugs.com/drug-interactions/ertapenem-with-tremelimumab-1008-0-4408-0.html
243,Ertapenem,estradiol,https://www.drugs.com/drug-interactions/ertapenem-with-estradiol-1008-0-1019-0.html
243,Ertapenem,diethylstilbestrol,https://www.drugs.com/drug-interactions/diethylstilbestrol-with-ertapenem-879-0-1008-0.html
243,Ertapenem,ginkgo,https://www.drugs.com/drug-interactions/ertapenem-with-ginkgo-1008-0-1174-0.html
243,Ertapenem,estropipate,https://www.drugs.com/drug-interactions/ertapenem-with-estropipate-1008-0-1028-0.html
243,Ertapenem,entecavir,https://www.drugs.com/drug-interactions/entecavir-with-ertapenem-980-0-1008-0.html
243,Ertapenem,cemiplimab,https://www.drugs.com/drug-interactions/cemiplimab-with-ertapenem-3964-0-1008-0.html
243,Ertapenem,dostarlimab,https://www.drugs.com/drug-interactions/dostarlimab-with-ertapenem-4256-0-1008-0.html
243,Ertapenem,fluphenazine,https://www.drugs.com/drug-interactions/ertapenem-with-fluphenazine-1008-0-1118-0.html
244,Erythromycin,vinblastine,https://www.drugs.com/drug-interactions/erythromycin-with-vinblastine-1009-0-2300-0.html
244,Erythromycin,lomitapide,https://www.drugs.com/drug-interactions/erythromycin-with-lomitapide-1009-0-3437-0.html
244,Erythromycin,methysergide maleate,https://www.drugs.com/drug-interactions/erythromycin-with-methysergide-maleate-1009-0-1610-0.html
244,Erythromycin,entrectinib,https://www.drugs.com/drug-interactions/entrectinib-with-erythromycin-4082-0-1009-0.html
244,Erythromycin,edoxaban,https://www.drugs.com/drug-interactions/edoxaban-with-erythromycin-3584-0-1009-0.html
244,Erythromycin,ergonovine,https://www.drugs.com/drug-interactions/ergonovine-with-erythromycin-1005-0-1009-0.html
244,Erythromycin,amiodarone,https://www.drugs.com/drug-interactions/amiodarone-with-erythromycin-167-0-1009-0.html
244,Erythromycin,sparfloxacin,https://www.drugs.com/drug-interactions/erythromycin-with-sparfloxacin-1009-0-2103-0.html
244,Erythromycin,oxycodone,https://www.drugs.com/drug-interactions/erythromycin-with-oxycodone-1009-0-1770-0.html
244,Erythromycin,selumetinib,https://www.drugs.com/drug-interactions/erythromycin-with-selumetinib-1009-0-4143-0.html
244,Erythromycin,ribociclib,https://www.drugs.com/drug-interactions/erythromycin-with-ribociclib-1009-0-3790-0.html
244,Erythromycin,loperamide,https://www.drugs.com/drug-interactions/erythromycin-with-loperamide-1009-0-1482-0.html
244,Erythromycin,mesoridazine,https://www.drugs.com/drug-interactions/erythromycin-with-mesoridazine-1009-0-1568-0.html
244,Erythromycin,warfarin,https://www.drugs.com/drug-interactions/erythromycin-with-warfarin-1009-0-2311-0.html
244,Erythromycin,sonidegib,https://www.drugs.com/drug-interactions/erythromycin-with-sonidegib-1009-0-3642-0.html
244,Erythromycin,boceprevir,https://www.drugs.com/drug-interactions/boceprevir-with-erythromycin-3323-0-1009-0.html
244,Erythromycin,alfentanil,https://www.drugs.com/drug-interactions/alfentanil-with-erythromycin-118-0-1009-0.html
244,Erythromycin,ponesimod,https://www.drugs.com/drug-interactions/erythromycin-with-ponesimod-1009-0-4247-0.html
244,Erythromycin,nelfinavir,https://www.drugs.com/drug-interactions/erythromycin-with-nelfinavir-1009-0-1700-0.html
244,Erythromycin,atorvastatin,https://www.drugs.com/drug-interactions/atorvastatin-with-erythromycin-276-0-1009-0.html
244,Erythromycin,delavirdine,https://www.drugs.com/drug-interactions/delavirdine-with-erythromycin-794-0-1009-0.html
244,Erythromycin,sirolimus protein-bound,https://www.drugs.com/drug-interactions/erythromycin-with-sirolimus-protein-bound-1009-0-4311-0.html
244,Erythromycin,cisapride,https://www.drugs.com/drug-interactions/cisapride-with-erythromycin-676-0-1009-0.html
244,Erythromycin,tolvaptan,https://www.drugs.com/drug-interactions/erythromycin-with-tolvaptan-1009-0-3141-0.html
244,Erythromycin,terfenadine,https://www.drugs.com/drug-interactions/erythromycin-with-terfenadine-1009-0-2164-0.html
245,Escitalopram,grepafloxacin,https://www.drugs.com/drug-interactions/escitalopram-with-grepafloxacin-1013-0-1198-0.html
245,Escitalopram,lapatinib,https://www.drugs.com/drug-interactions/escitalopram-with-lapatinib-1013-0-1436-0.html
245,Escitalopram,cabozantinib,https://www.drugs.com/drug-interactions/cabozantinib-with-escitalopram-3430-0-1013-0.html
245,Escitalopram,trazodone,https://www.drugs.com/drug-interactions/escitalopram-with-trazodone-1013-0-2228-0.html
245,Escitalopram,vilazodone,https://www.drugs.com/drug-interactions/escitalopram-with-vilazodone-1013-0-3296-0.html
245,Escitalopram,sertraline,https://www.drugs.com/drug-interactions/escitalopram-with-sertraline-1013-0-2057-0.html
245,Escitalopram,trifluoperazine,https://www.drugs.com/drug-interactions/escitalopram-with-trifluoperazine-1013-0-2242-0.html
245,Escitalopram,perphenazine,https://www.drugs.com/drug-interactions/escitalopram-with-perphenazine-1013-0-1832-0.html
245,Escitalopram,zolmitriptan,https://www.drugs.com/drug-interactions/escitalopram-with-zolmitriptan-1013-0-2332-0.html
245,Escitalopram,pimavanserin,https://www.drugs.com/drug-interactions/escitalopram-with-pimavanserin-1013-0-3747-0.html
245,Escitalopram,histrelin,https://www.drugs.com/drug-interactions/escitalopram-with-histrelin-1013-0-1246-0.html
245,Escitalopram,sodium oxybate,https://www.drugs.com/drug-interactions/escitalopram-with-sodium-oxybate-1013-0-2091-0.html
245,Escitalopram,solifenacin,https://www.drugs.com/drug-interactions/escitalopram-with-solifenacin-1013-0-2098-0.html
245,Escitalopram,pazopanib,https://www.drugs.com/drug-interactions/escitalopram-with-pazopanib-1013-0-3180-0.html
245,Escitalopram,almotriptan,https://www.drugs.com/drug-interactions/almotriptan-with-escitalopram-128-0-1013-0.html
245,Escitalopram,risperidone,https://www.drugs.com/drug-interactions/escitalopram-with-risperidone-1013-0-2019-0.html
245,Escitalopram,lofexidine,https://www.drugs.com/drug-interactions/escitalopram-with-lofexidine-1013-0-3910-0.html
245,Escitalopram,lefamulin,https://www.drugs.com/drug-interactions/escitalopram-with-lefamulin-1013-0-4085-0.html
245,Escitalopram,bupropion,https://www.drugs.com/drug-interactions/bupropion-with-escitalopram-440-0-1013-0.html
245,Escitalopram,methamphetamine,https://www.drugs.com/drug-interactions/escitalopram-with-methamphetamine-1013-0-1579-0.html
245,Escitalopram,astemizole,https://www.drugs.com/drug-interactions/astemizole-with-escitalopram-271-0-1013-0.html
245,Escitalopram,leuprolide,https://www.drugs.com/drug-interactions/escitalopram-with-leuprolide-1013-0-1445-0.html
245,Escitalopram,lomefloxacin,https://www.drugs.com/drug-interactions/escitalopram-with-lomefloxacin-1013-0-1480-0.html
245,Escitalopram,tapentadol,https://www.drugs.com/drug-interactions/escitalopram-with-tapentadol-1013-0-3132-0.html
245,Escitalopram,dextromethorphan,https://www.drugs.com/drug-interactions/dextromethorphan-with-escitalopram-844-0-1013-0.html
246,Esomeprazole,selpercatinib,https://www.drugs.com/drug-interactions/esomeprazole-with-selpercatinib-1015-0-4151-0.html
246,Esomeprazole,neratinib,https://www.drugs.com/drug-interactions/esomeprazole-with-neratinib-1015-0-3827-0.html
